Land-line interstate toll calls,1989,70.0076923077
Land-line interstate toll calls,1990,68.2076923077
Land-line interstate toll calls,1991,67.6384615385
Land-line interstate toll calls,1992,67.9923076923
Land-line interstate toll calls,1993,69.6384615385
Land-line interstate toll calls,1994,75.2076923077
Land-line interstate toll calls,1995,74.9307692308
Land-line interstate toll calls,1996,77.9307692308
Land-line interstate toll calls,1997,77.3384615385
Land-line interstate toll calls,1998,75.4615384615
Land-line interstate toll calls,1999,73.3615384615
Land-line interstate toll calls,2000,67.9538461538
Land-line interstate toll calls,2001,65.2538461538
Land-line interstate toll calls,2002,62.1692307692
Land-line interstate toll calls,2003,57.0538461538
Land-line interstate toll calls,2004,51.3307692308
Land-line interstate toll calls,2005,48.2
Land-line interstate toll calls,2006,48.8923076923
Land-line interstate toll calls,2007,51.2510769231
Land-line interstate toll calls,2008,53.6316923077
Land-line interstate toll calls,2009,56.5620769231
Land-line intrastate toll calls,1977,85.4
Land-line intrastate toll calls,1978,85.5461538462
Land-line intrastate toll calls,1979,86.3538461538
Land-line intrastate toll calls,1980,85.1923076923
Land-line intrastate toll calls,1981,87.7230769231
Land-line intrastate toll calls,1982,93.7846153846
Land-line intrastate toll calls,1983,100.369230769
Land-line intrastate toll calls,1984,105.823076923
Land-line intrastate toll calls,1985,106.776923077
Land-line intrastate toll calls,1986,106.792307692
Land-line intrastate toll calls,1987,104.715384615
Land-line intrastate toll calls,1988,101.461538462
Land-line intrastate toll calls,1989,97.0230769231
Land-line intrastate toll calls,1990,95.0692307692
Land-line intrastate toll calls,1991,93.1230769231
Land-line intrastate toll calls,1992,91.4153846154
Land-line intrastate toll calls,1993,90.7230769231
Land-line intrastate toll calls,1994,90.2384615385
Land-line intrastate toll calls,1995,86.0230769231
Land-line intrastate toll calls,1996,89.4
Land-line intrastate toll calls,1997,93.9230769231
Land-line intrastate toll calls,1998,95.7
Land-line intrastate toll calls,1999,94.7230769231
Land-line intrastate toll calls,2000,90.7230769231
Land-line intrastate toll calls,2001,88.0923076923
Land-line intrastate toll calls,2002,84.8307692308
Land-line intrastate toll calls,2003,77.3153846154
Land-line intrastate toll calls,2004,71.2
Land-line intrastate toll calls,2005,68.9846153846
Land-line intrastate toll calls,2006,70.3153846154
Land-line intrastate toll calls,2007,75.1151538462
Land-line intrastate toll calls,2008,80.3826153846
Land-line intrastate toll calls,2009,84.5662307692
Land-line telephone services,2009,100.0
Land-line telephone services,2010,101.611692308
Land-line telephone services,2011,103.325384615
Land-line telephone services,2012,105.582307692
Personal computers and peripheral equipment,1997,1119.0
Personal computers and peripheral equipment,1998,875.023076923
Personal computers and peripheral equipment,1999,598.453846154
Personal computers and peripheral equipment,2000,459.515384615
Personal computers and peripheral equipment,2001,330.607692308
Personal computers and peripheral equipment,2002,248.069230769
Personal computers and peripheral equipment,2003,196.653846154
Personal computers and peripheral equipment,2004,170.953846154
Personal computers and peripheral equipment,2005,143.448
Personal computers and peripheral equipment,2006,121.076
Personal computers and peripheral equipment,2007,108.40032
Personal computers and peripheral equipment,2008,94.93364
Personal computers and peripheral equipment,2009,82.29068
Personal computers and peripheral equipment,2010,76.37016
Personal computers and peripheral equipment,2011,68.88984
Personal computers and peripheral equipment,2012,62.3276
Postage and delivery services,1997,100.0
Postage and delivery services,1998,100.076
Postage and delivery services,1999,103.088
Postage and delivery services,2000,103.212
Postage and delivery services,2001,107.324
Postage and delivery services,2002,113.66
Postage and delivery services,2003,119.356
Postage and delivery services,2004,119.84
Postage and delivery services,2005,120.164
Postage and delivery services,2006,126.592
Postage and delivery services,2007,130.10164
Postage and delivery services,2008,135.49808
Postage and delivery services,2009,141.16764
Postage and delivery services,2010,145.92516
Postage and delivery services,2011,152.1728
Postage and delivery services,2012,157.71464
Postage,1935,12.9
Postage,1936,12.9
Postage,1937,12.9
Postage,1938,12.9
Postage,1939,12.9
Postage,1940,12.9
Postage,1941,12.9
Postage,1942,12.9
Postage,1943,12.9
Postage,1944,14.2
Postage,1945,14.8
Postage,1946,14.7
Postage,1947,14.5
Postage,1948,14.5
Postage,1949,15.68
Postage,1950,15.7
Postage,1951,16.18
Postage,1952,17.7
Postage,1953,18.08
Postage,1954,19.3
Postage,1955,19.3
Postage,1956,19.3
Postage,1957,19.4
Postage,1958,21.04
Postage,1959,22.7
Postage,1960,23.58
Postage,1961,23.74
Postage,1962,23.9
Postage,1963,27.82
Postage,1964,28.5333333333
Postage,1965,28.6
Postage,1966,28.82
Postage,1967,29.68
Postage,1968,34.02
Postage,1969,34.7
Postage,1970,34.9
Postage,1971,40.9
Postage,1972,43.4
Postage,1973,43.4
Postage,1974,50.4923076923
Postage,1975,51.9461538462
Postage,1976,65.8307692308
Postage,1977,66.8
Postage,1978,72.2846153846
Postage,1979,76.2
Postage,1980,76.2
Postage,1981,89.4
Postage,1982,100.0
Postage,1983,100.0
Postage,1984,100.0
Postage,1985,108.792307692
Postage,1986,110.2
Postage,1987,110.2
Postage,1988,121.376923077
Postage,1989,125.1
Postage,1990,125.1
Postage,1991,143.615384615
Postage,1992,145.3
Postage,1993,145.3
Postage,1994,145.3
Postage,1995,160.3
Postage,1996,160.3
Postage,1997,160.3
Postage,1998,160.3
Postage,1999,165.1
Postage,2000,165.1
Postage,2001,171.530769231
Postage,2002,181.8
Postage,2003,190.9
Postage,2004,190.9
Postage,2005,190.9
Postage,2006,201.1
Postage,2007,206.06464
Postage,2008,213.1088
Postage,2009,223.63088
Postage,2010,229.87284
Postage,2011,238.7222
Postage,2012,247.1454
Technical and business school tuition and fees,1997,100.0
Technical and business school tuition and fees,1998,102.407692308
Technical and business school tuition and fees,1999,109.936
Technical and business school tuition and fees,2000,116.132
Technical and business school tuition and fees,2001,122.484
Technical and business school tuition and fees,2002,128.828
Technical and business school tuition and fees,2003,138.32
Technical and business school tuition and fees,2004,149.316
Technical and business school tuition and fees,2005,161.656
Technical and business school tuition and fees,2006,170.82
Technical and business school tuition and fees,2007,177.6562
Technical and business school tuition and fees,2008,185.8032
Technical and business school tuition and fees,2009,193.9146
Technical and business school tuition and fees,2010,200.81108
Technical and business school tuition and fees,2011,210.86132
Technical and business school tuition and fees,2012,219.87628
Telephone services,1997,100.0
Telephone services,1998,100.669230769
Telephone services,1999,100.053846154
Telephone services,2000,98.4846153846
Telephone services,2001,99.2692307692
Telephone services,2002,99.6846153846
Telephone services,2003,98.3076923077
Telephone services,2004,95.7692307692
Telephone services,2005,94.8538461538
Telephone services,2006,95.7615384615
Telephone services,2007,98.247
Telephone services,2008,100.450692308
Telephone services,2009,102.391538462
Telephone services,2010,102.378769231
Telephone services,2011,101.208692308
Telephone services,2012,101.685
Wireless telephone services,1997,100.0
Wireless telephone services,1998,95.1230769231
Wireless telephone services,1999,84.9384615385
Wireless telephone services,2000,75.9846153846
Wireless telephone services,2001,68.1307692308
Wireless telephone services,2002,67.3769230769
Wireless telephone services,2003,66.8230769231
Wireless telephone services,2004,66.2153846154
Wireless telephone services,2005,64.9769230769
Wireless telephone services,2006,64.5538461538
Wireless telephone services,2007,64.383
Wireless telephone services,2008,64.2398461538
Wireless telephone services,2009,64.2571538462
Wireless telephone services,2010,62.3950769231
Wireless telephone services,2011,60.1471538462
Wireless telephone services,2012,59.6780769231
