"Beer, ale, and other malt beverages away from home",2000,107.261538462
"Beer, ale, and other malt beverages away from home",2001,110.207692308
"Beer, ale, and other malt beverages away from home",2002,113.438461538
"Beer, ale, and other malt beverages away from home",2003,116.969230769
"Beer, ale, and other malt beverages away from home",2004,121.053846154
"Beer, ale, and other malt beverages away from home",2005,124.076923077
"Beer, ale, and other malt beverages away from home",2006,129.607692308
"Beer, ale, and other malt beverages away from home",2007,134.542153846
"Beer, ale, and other malt beverages away from home",2008,139.817076923
"Beer, ale, and other malt beverages away from home",2009,143.517384615
"Beer, ale, and other malt beverages away from home",2010,147.233076923
"Beer, ale, and other malt beverages away from home",2011,150.848153846
"Beer, ale, and other malt beverages away from home",2012,153.639692308
"Cakes, cupcakes, and cookies",1997,179.22
"Cakes, cupcakes, and cookies",1998,181.164
"Cakes, cupcakes, and cookies",1999,184.996
"Cakes, cupcakes, and cookies",2000,187.904
"Cakes, cupcakes, and cookies",2001,192.016
"Cakes, cupcakes, and cookies",2002,196.656
"Cakes, cupcakes, and cookies",2003,202.752
"Cakes, cupcakes, and cookies",2004,206.38
"Cakes, cupcakes, and cookies",2005,209.792
"Cakes, cupcakes, and cookies",2006,214.22
"Cakes, cupcakes, and cookies",2007,221.72668
"Cakes, cupcakes, and cookies",2008,239.87724
"Cakes, cupcakes, and cookies",2009,250.65596
"Cakes, cupcakes, and cookies",2010,251.65252
"Cakes, cupcakes, and cookies",2011,255.9496
"Cakes, cupcakes, and cookies",2012,266.2056
"Clocks, lamps, and decorator items",1997,119.776923077
"Clocks, lamps, and decorator items",1998,120.153846154
"Clocks, lamps, and decorator items",1999,116.792307692
"Clocks, lamps, and decorator items",2000,111.723076923
"Clocks, lamps, and decorator items",2001,107.484615385
"Clocks, lamps, and decorator items",2002,103.284615385
"Clocks, lamps, and decorator items",2003,96.1769230769
"Clocks, lamps, and decorator items",2004,91.4384615385
"Clocks, lamps, and decorator items",2005,88.0307692308
"Clocks, lamps, and decorator items",2006,79.5846153846
"Clocks, lamps, and decorator items",2007,73.6036153846
"Clocks, lamps, and decorator items",2008,69.8539230769
"Clocks, lamps, and decorator items",2009,67.1917692308
"Clocks, lamps, and decorator items",2010,62.8623846154
"Clocks, lamps, and decorator items",2011,59.4756153846
"Clocks, lamps, and decorator items",2012,56.0987692308
"Commodities less food, energy, and used cars and trucks",1997,142.5
"Commodities less food, energy, and used cars and trucks",1998,143.344
"Commodities less food, energy, and used cars and trucks",1999,144.28
"Commodities less food, energy, and used cars and trucks",2000,144.776
"Commodities less food, energy, and used cars and trucks",2001,144.984
"Commodities less food, energy, and used cars and trucks",2002,143.856
"Commodities less food, energy, and used cars and trucks",2003,141.6
"Commodities less food, energy, and used cars and trucks",2004,141.024
"Commodities less food, energy, and used cars and trucks",2005,141.168
"Commodities less food, energy, and used cars and trucks",2006,141.52
"Commodities less food, energy, and used cars and trucks",2007,141.249
"Commodities less food, energy, and used cars and trucks",2008,141.632
"Commodities less food, energy, and used cars and trucks",2009,144.24424
"Commodities less food, energy, and used cars and trucks",2010,144.35664
"Commodities less food, energy, and used cars and trucks",2011,145.84112
"Commodities less food, energy, and used cars and trucks",2012,147.74048
"Cosmetics, perfume, bath, nail preparations and implements",1997,151.7
"Cosmetics, perfume, bath, nail preparations and implements",1998,159.284615385
"Cosmetics, perfume, bath, nail preparations and implements",1999,165.292307692
"Cosmetics, perfume, bath, nail preparations and implements",2000,166.784615385
"Cosmetics, perfume, bath, nail preparations and implements",2001,168.123076923
"Cosmetics, perfume, bath, nail preparations and implements",2002,167.184615385
"Cosmetics, perfume, bath, nail preparations and implements",2003,167.992307692
"Cosmetics, perfume, bath, nail preparations and implements",2004,169.507692308
"Cosmetics, perfume, bath, nail preparations and implements",2005,171.315384615
"Cosmetics, perfume, bath, nail preparations and implements",2006,173.123076923
"Cosmetics, perfume, bath, nail preparations and implements",2007,177.000615385
"Cosmetics, perfume, bath, nail preparations and implements",2008,178.036538462
"Cosmetics, perfume, bath, nail preparations and implements",2009,183.638076923
"Cosmetics, perfume, bath, nail preparations and implements",2010,182.170769231
"Cosmetics, perfume, bath, nail preparations and implements",2011,184.268230769
"Cosmetics, perfume, bath, nail preparations and implements",2012,186.689076923
"Crackers, bread, and cracker products",1997,210.792
"Crackers, bread, and cracker products",1998,214.724
"Crackers, bread, and cracker products",1999,218.596
"Crackers, bread, and cracker products",2000,225.052
"Crackers, bread, and cracker products",2001,231.612
"Crackers, bread, and cracker products",2002,236.064
"Crackers, bread, and cracker products",2003,243.396
"Crackers, bread, and cracker products",2004,249.268
"Crackers, bread, and cracker products",2005,246.524
"Crackers, bread, and cracker products",2006,250.7
"Crackers, bread, and cracker products",2007,255.28792
"Crackers, bread, and cracker products",2008,273.91916
"Crackers, bread, and cracker products",2009,286.54212
"Crackers, bread, and cracker products",2010,285.98884
"Crackers, bread, and cracker products",2011,293.98688
"Crackers, bread, and cracker products",2012,302.98824
"Distilled spirits, excluding whiskey, at home",1997,150.592307692
"Distilled spirits, excluding whiskey, at home",1998,152.630769231
"Distilled spirits, excluding whiskey, at home",1999,156.272
"Distilled spirits, excluding whiskey, at home",2000,163.32
"Distilled spirits, excluding whiskey, at home",2001,170.404
"Distilled spirits, excluding whiskey, at home",2002,173.04
"Distilled spirits, excluding whiskey, at home",2003,173.612
"Distilled spirits, excluding whiskey, at home",2004,175.676
"Distilled spirits, excluding whiskey, at home",2005,176.8
"Distilled spirits, excluding whiskey, at home",2006,177.952
"Distilled spirits, excluding whiskey, at home",2007,178.32092
"Distilled spirits, excluding whiskey, at home",2008,181.9224
"Distilled spirits, excluding whiskey, at home",2009,184.87524
"Distilled spirits, excluding whiskey, at home",2010,184.69024
"Distilled spirits, excluding whiskey, at home",2011,185.12968
"Distilled spirits, excluding whiskey, at home",2012,184.765
"Dried beans, peas, and lentils",1997,100.0
"Dried beans, peas, and lentils",1998,100.338461538
"Dried beans, peas, and lentils",1999,101.007692308
"Dried beans, peas, and lentils",2000,99.3153846154
"Dried beans, peas, and lentils",2001,99.8769230769
"Dried beans, peas, and lentils",2002,109.438461538
"Dried beans, peas, and lentils",2003,109.153846154
"Dried beans, peas, and lentils",2004,110.392307692
"Dried beans, peas, and lentils",2005,117.561538462
"Dried beans, peas, and lentils",2006,119.738461538
"Dried beans, peas, and lentils",2007,132.480538462
"Dried beans, peas, and lentils",2008,158.993
"Dried beans, peas, and lentils",2009,177.102692308
"Dried beans, peas, and lentils",2010,173.303153846
"Dried beans, peas, and lentils",2011,178.267
"Dried beans, peas, and lentils",2012,198.365076923
"Fresh biscuits, rolls, muffins",1997,100.0
"Fresh biscuits, rolls, muffins",1998,102.3
"Fresh biscuits, rolls, muffins",1999,105.292307692
"Fresh biscuits, rolls, muffins",2000,107.5
"Fresh biscuits, rolls, muffins",2001,111.5
"Fresh biscuits, rolls, muffins",2002,114.607692308
"Fresh biscuits, rolls, muffins",2003,118.069230769
"Fresh biscuits, rolls, muffins",2004,121.5
"Fresh biscuits, rolls, muffins",2005,124.776923077
"Fresh biscuits, rolls, muffins",2006,129.692307692
"Fresh biscuits, rolls, muffins",2007,136.45692
"Fresh biscuits, rolls, muffins",2008,151.81748
"Fresh biscuits, rolls, muffins",2009,154.89236
"Fresh biscuits, rolls, muffins",2010,153.87732
"Fresh biscuits, rolls, muffins",2011,163.97264
"Fresh biscuits, rolls, muffins",2012,167.7674
"Fresh sweetrolls, coffeecakes, doughnuts",1997,175.076923077
"Fresh sweetrolls, coffeecakes, doughnuts",1998,175.461538462
"Fresh sweetrolls, coffeecakes, doughnuts",1999,174.992307692
"Fresh sweetrolls, coffeecakes, doughnuts",2000,182.276923077
"Fresh sweetrolls, coffeecakes, doughnuts",2001,192.030769231
"Fresh sweetrolls, coffeecakes, doughnuts",2002,197.538461538
"Fresh sweetrolls, coffeecakes, doughnuts",2003,201.338461538
"Fresh sweetrolls, coffeecakes, doughnuts",2004,206.715384615
"Fresh sweetrolls, coffeecakes, doughnuts",2005,212.9
"Fresh sweetrolls, coffeecakes, doughnuts",2006,221.753846154
"Fresh sweetrolls, coffeecakes, doughnuts",2007,227.966307692
"Fresh sweetrolls, coffeecakes, doughnuts",2008,245.518307692
"Fresh sweetrolls, coffeecakes, doughnuts",2009,251.864384615
"Fresh sweetrolls, coffeecakes, doughnuts",2010,253.147461538
"Fresh sweetrolls, coffeecakes, doughnuts",2011,263.789846154
"Fresh sweetrolls, coffeecakes, doughnuts",2012,276.174615385
"Frozen and refrigerated bakery products, pies, tarts, turnovers",1997,178.032
"Frozen and refrigerated bakery products, pies, tarts, turnovers",1998,187.168
"Frozen and refrigerated bakery products, pies, tarts, turnovers",1999,189.192
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2000,191.696
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2001,201.792
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2002,207.756
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2003,211.4
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2004,214.368
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2005,215.74
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2006,218.628
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2007,226.3206
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2008,242.66832
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2009,255.77828
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2010,257.50236
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2011,262.89488
"Frozen and refrigerated bakery products, pies, tarts, turnovers",2012,268.34024
"Gasoline, unleaded midgrade",1993,100.0
"Gasoline, unleaded midgrade",1994,103.1375
"Gasoline, unleaded midgrade",1995,105.025
"Gasoline, unleaded midgrade",1996,111.5625
"Gasoline, unleaded midgrade",1997,110.915151515
"Gasoline, unleaded midgrade",1998,94.2583333333
"Gasoline, unleaded midgrade",1999,102.520833333
"Gasoline, unleaded midgrade",2000,131.039583333
"Gasoline, unleaded midgrade",2001,125.675
"Gasoline, unleaded midgrade",2002,117.885416667
"Gasoline, unleaded midgrade",2003,136.45
"Gasoline, unleaded midgrade",2004,161.35625
"Gasoline, unleaded midgrade",2005,197.760416667
"Gasoline, unleaded midgrade",2006,222.822916667
"Gasoline, unleaded midgrade",2007,240.732854167
"Gasoline, unleaded midgrade",2008,281.236520833
"Gasoline, unleaded midgrade",2009,205.262604167
"Gasoline, unleaded midgrade",2010,242.673708333
"Gasoline, unleaded midgrade",2011,306.087354167
"Gasoline, unleaded midgrade",2012,315.493145833
"Gasoline, unleaded premium",1982,102.208333333
"Gasoline, unleaded premium",1983,99.4083333333
"Gasoline, unleaded premium",1984,98.38125
"Gasoline, unleaded premium",1985,98.2375
"Gasoline, unleaded premium",1986,80.8941176471
"Gasoline, unleaded premium",1987,97.43125
"Gasoline, unleaded premium",1988,98.55625
"Gasoline, unleaded premium",1989,107.6375
"Gasoline, unleaded premium",1990,121.8625
"Gasoline, unleaded premium",1991,119.603125
"Gasoline, unleaded premium",1992,119.009375
"Gasoline, unleaded premium",1993,117.81875
"Gasoline, unleaded premium",1994,118.415625
"Gasoline, unleaded premium",1995,120.290625
"Gasoline, unleaded premium",1996,125.890625
"Gasoline, unleaded premium",1997,124.815151515
"Gasoline, unleaded premium",1998,103.975
"Gasoline, unleaded premium",1999,112.875
"Gasoline, unleaded premium",2000,141.73125
"Gasoline, unleaded premium",2001,136.989583333
"Gasoline, unleaded premium",2002,128.4
"Gasoline, unleaded premium",2003,147.8
"Gasoline, unleaded premium",2004,173.108333333
"Gasoline, unleaded premium",2005,210.025
"Gasoline, unleaded premium",2006,235.78125
"Gasoline, unleaded premium",2007,254.447520833
"Gasoline, unleaded premium",2008,296.210625
"Gasoline, unleaded premium",2009,218.864229167
"Gasoline, unleaded premium",2010,256.866416667
"Gasoline, unleaded premium",2011,320.8835
"Gasoline, unleaded premium",2012,331.70775
"Gasoline, unleaded regular",1982,103.433333333
"Gasoline, unleaded regular",1983,99.4666666667
"Gasoline, unleaded regular",1984,97.09375
"Gasoline, unleaded regular",1985,97.55625
"Gasoline, unleaded regular",1986,76.6705882353
"Gasoline, unleaded regular",1987,97.196875
"Gasoline, unleaded regular",1988,97.453125
"Gasoline, unleaded regular",1989,106.58125
"Gasoline, unleaded regular",1990,121.29375
"Gasoline, unleaded regular",1991,119.0625
"Gasoline, unleaded regular",1992,118.421875
"Gasoline, unleaded regular",1993,116.86875
"Gasoline, unleaded regular",1994,117.15
"Gasoline, unleaded regular",1995,119.871875
"Gasoline, unleaded regular",1996,127.675
"Gasoline, unleaded regular",1997,126.736363636
"Gasoline, unleaded regular",1998,102.683333333
"Gasoline, unleaded regular",1999,112.929166667
"Gasoline, unleaded regular",2000,146.4625
"Gasoline, unleaded regular",2001,141.327083333
"Gasoline, unleaded regular",2002,130.847916667
"Gasoline, unleaded regular",2003,153.229166667
"Gasoline, unleaded regular",2004,181.933333333
"Gasoline, unleaded regular",2005,223.510416667
"Gasoline, unleaded regular",2006,252.997916667
"Gasoline, unleaded regular",2007,272.961145833
"Gasoline, unleaded regular",2008,317.783104167
"Gasoline, unleaded regular",2009,229.1668125
"Gasoline, unleaded regular",2010,271.969041667
"Gasoline, unleaded regular",2011,344.892375
"Gasoline, unleaded regular",2012,355.349729167
"Hair, dental, shaving, and miscellaneous personal care products",1997,100.0
"Hair, dental, shaving, and miscellaneous personal care products",1998,100.7
"Hair, dental, shaving, and miscellaneous personal care products",1999,101.615384615
"Hair, dental, shaving, and miscellaneous personal care products",2000,103.253846154
"Hair, dental, shaving, and miscellaneous personal care products",2001,104.353846154
"Hair, dental, shaving, and miscellaneous personal care products",2002,104.423076923
"Hair, dental, shaving, and miscellaneous personal care products",2003,102.461538462
"Hair, dental, shaving, and miscellaneous personal care products",2004,102.1
"Hair, dental, shaving, and miscellaneous personal care products",2005,101.753846154
"Hair, dental, shaving, and miscellaneous personal care products",2006,102.553846154
"Hair, dental, shaving, and miscellaneous personal care products",2007,103.605692308
"Hair, dental, shaving, and miscellaneous personal care products",2008,104.299
"Hair, dental, shaving, and miscellaneous personal care products",2009,105.371230769
"Hair, dental, shaving, and miscellaneous personal care products",2010,104.251
"Hair, dental, shaving, and miscellaneous personal care products",2011,102.396692308
"Hair, dental, shaving, and miscellaneous personal care products",2012,103.111
"Ham, excluding canned",1997,166.784
"Ham, excluding canned",1998,160.224
"Ham, excluding canned",1999,157.212
"Ham, excluding canned",2000,164.9
"Ham, excluding canned",2001,170.292
"Ham, excluding canned",2002,172.724
"Ham, excluding canned",2003,176.276
"Ham, excluding canned",2004,183.588
"Ham, excluding canned",2005,197.94
"Ham, excluding canned",2006,198.628
"Ham, excluding canned",2007,199.28604
"Ham, excluding canned",2008,204.85832
"Ham, excluding canned",2009,204.34816
"Ham, excluding canned",2010,211.82844
"Ham, excluding canned",2011,225.91456
"Ham, excluding canned",2012,227.74632
"Housing at school, excluding board",1997,223.88
"Housing at school, excluding board",1998,233.496
"Housing at school, excluding board",1999,243.568
"Housing at school, excluding board",2000,253.756
"Housing at school, excluding board",2001,265.34
"Housing at school, excluding board",2002,280.136
"Housing at school, excluding board",2003,296.772
"Housing at school, excluding board",2004,315.376
"Housing at school, excluding board",2005,335.088
"Housing at school, excluding board",2006,352.744
"Housing at school, excluding board",2007,371.12456
"Housing at school, excluding board",2008,388.83808
"Housing at school, excluding board",2009,408.38712
"Housing at school, excluding board",2010,427.07308
"Housing at school, excluding board",2011,444.46864
"Housing at school, excluding board",2012,462.02432
"Information technology, hardware and services",1988,100.0
"Information technology, hardware and services",1989,96.2769230769
"Information technology, hardware and services",1990,93.4846153846
"Information technology, hardware and services",1991,88.6384615385
"Information technology, hardware and services",1992,83.6846153846
"Information technology, hardware and services",1993,78.8230769231
"Information technology, hardware and services",1994,71.9692307692
"Information technology, hardware and services",1995,63.8230769231
"Information technology, hardware and services",1996,57.2307692308
"Information technology, hardware and services",1997,50.0769230769
"Information technology, hardware and services",1998,39.8692307692
"Information technology, hardware and services",1999,30.5384615385
"Information technology, hardware and services",2000,25.8923076923
"Information technology, hardware and services",2001,21.3384615385
"Information technology, hardware and services",2002,18.2846153846
"Information technology, hardware and services",2003,16.1384615385
"Information technology, hardware and services",2004,14.8076923077
"Information technology, hardware and services",2005,13.6076923077
"Information technology, hardware and services",2006,12.44
"Information technology, hardware and services",2007,10.59656
"Information technology, hardware and services",2008,10.06084
"Information technology, hardware and services",2009,9.6716
"Information technology, hardware and services",2010,9.41296
"Information technology, hardware and services",2011,9.02964
"Information technology, hardware and services",2012,8.73828
"Living room, kitchen, and dining room furniture",1997,100.0
"Living room, kitchen, and dining room furniture",1998,101.6
"Living room, kitchen, and dining room furniture",1999,101.815384615
"Living room, kitchen, and dining room furniture",2000,102.4
"Living room, kitchen, and dining room furniture",2001,101.476923077
"Living room, kitchen, and dining room furniture",2002,98.6384615385
"Living room, kitchen, and dining room furniture",2003,97.1615384615
"Living room, kitchen, and dining room furniture",2004,95.9153846154
"Living room, kitchen, and dining room furniture",2005,92.6538461538
"Living room, kitchen, and dining room furniture",2006,92.7846153846
"Living room, kitchen, and dining room furniture",2007,91.6260769231
"Living room, kitchen, and dining room furniture",2008,90.469
"Living room, kitchen, and dining room furniture",2009,90.7108461538
"Living room, kitchen, and dining room furniture",2010,88.9321538462
"Living room, kitchen, and dining room furniture",2011,88.8635384615
"Living room, kitchen, and dining room furniture",2012,90.7678461538
"Meats, poultry, and fish",1997,149.0
"Meats, poultry, and fish",1998,147.764
"Meats, poultry, and fish",1999,148.796
"Meats, poultry, and fish",2000,155.492
"Meats, poultry, and fish",2001,162.44
"Meats, poultry, and fish",2002,163.18
"Meats, poultry, and fish",2003,169.724
"Meats, poultry, and fish",2004,182.288
"Meats, poultry, and fish",2005,186.656
"Meats, poultry, and fish",2006,188.192
"Meats, poultry, and fish",2007,195.38316
"Meats, poultry, and fish",2008,203.5664
"Meats, poultry, and fish",2009,204.62804
"Meats, poultry, and fish",2010,208.55404
"Meats, poultry, and fish",2011,223.89352
"Meats, poultry, and fish",2012,231.89628
"Meats, poultry, fish, and eggs",1997,148.532142857
"Meats, poultry, fish, and eggs",1998,147.308
"Meats, poultry, fish, and eggs",1999,147.948
"Meats, poultry, fish, and eggs",2000,154.5
"Meats, poultry, fish, and eggs",2001,161.348
"Meats, poultry, fish, and eggs",2002,162.132
"Meats, poultry, fish, and eggs",2003,169.304
"Meats, poultry, fish, and eggs",2004,181.732
"Meats, poultry, fish, and eggs",2005,184.74
"Meats, poultry, fish, and eggs",2006,186.556
"Meats, poultry, fish, and eggs",2007,195.62
"Meats, poultry, fish, and eggs",2008,204.6564
"Meats, poultry, fish, and eggs",2009,203.80716
"Meats, poultry, fish, and eggs",2010,207.69096
"Meats, poultry, fish, and eggs",2011,223.16776
"Meats, poultry, fish, and eggs",2012,231.05136
"Men's suits, sport coats, and outerwear",1997,135.052
"Men's suits, sport coats, and outerwear",1998,137.02
"Men's suits, sport coats, and outerwear",1999,135.404
"Men's suits, sport coats, and outerwear",2000,132.992
"Men's suits, sport coats, and outerwear",2001,128.524
"Men's suits, sport coats, and outerwear",2002,128.64
"Men's suits, sport coats, and outerwear",2003,126.868
"Men's suits, sport coats, and outerwear",2004,125.524
"Men's suits, sport coats, and outerwear",2005,126.252
"Men's suits, sport coats, and outerwear",2006,121.416
"Men's suits, sport coats, and outerwear",2007,120.18508
"Men's suits, sport coats, and outerwear",2008,120.6662
"Men's suits, sport coats, and outerwear",2009,114.52884
"Men's suits, sport coats, and outerwear",2010,116.205
"Men's suits, sport coats, and outerwear",2011,115.05072
"Men's suits, sport coats, and outerwear",2012,117.3876
"Motor oil, coolant, and fluids",1997,131.692307692
"Motor oil, coolant, and fluids",1998,131.092307692
"Motor oil, coolant, and fluids",1999,131.076923077
"Motor oil, coolant, and fluids",2000,137.984615385
"Motor oil, coolant, and fluids",2001,147.207692308
"Motor oil, coolant, and fluids",2002,153.192307692
"Motor oil, coolant, and fluids",2003,157.123076923
"Motor oil, coolant, and fluids",2004,165.330769231
"Motor oil, coolant, and fluids",2005,182.761538462
"Motor oil, coolant, and fluids",2006,212.692307692
"Motor oil, coolant, and fluids",2007,231.137692308
"Motor oil, coolant, and fluids",2008,269.078153846
"Motor oil, coolant, and fluids",2009,294.293
"Motor oil, coolant, and fluids",2010,305.384076923
"Motor oil, coolant, and fluids",2011,334.564307692
"Motor oil, coolant, and fluids",2012,359.596076923
"Moving, storage, freight expense",1997,100.0
"Moving, storage, freight expense",1998,102.18
"Moving, storage, freight expense",1999,105.056
"Moving, storage, freight expense",2000,109.164
"Moving, storage, freight expense",2001,113.696
"Moving, storage, freight expense",2002,116.572
"Moving, storage, freight expense",2003,119.256
"Moving, storage, freight expense",2004,120.836
"Moving, storage, freight expense",2005,126.368
"Moving, storage, freight expense",2006,129.5
"Moving, storage, freight expense",2007,129.37208
"Moving, storage, freight expense",2008,129.86608
"Moving, storage, freight expense",2009,126.39876
"Moving, storage, freight expense",2010,124.89992
"Moving, storage, freight expense",2011,124.50884
"Moving, storage, freight expense",2012,128.45692
"Nondurables less food, beverages, and apparel",1977,57.3
"Nondurables less food, beverages, and apparel",1978,59.2285714286
"Nondurables less food, beverages, and apparel",1979,70.7
"Nondurables less food, beverages, and apparel",1980,87.6428571429
"Nondurables less food, beverages, and apparel",1981,97.6285714286
"Nondurables less food, beverages, and apparel",1982,98.6714285714
"Nondurables less food, beverages, and apparel",1983,100.128571429
"Nondurables less food, beverages, and apparel",1984,101.28
"Nondurables less food, beverages, and apparel",1985,103.14
"Nondurables less food, beverages, and apparel",1986,94.4090909091
"Nondurables less food, beverages, and apparel",1987,102.2875
"Nondurables less food, beverages, and apparel",1988,106.56875
"Nondurables less food, beverages, and apparel",1989,114.70625
"Nondurables less food, beverages, and apparel",1990,124.99375
"Nondurables less food, beverages, and apparel",1991,128.80625
"Nondurables less food, beverages, and apparel",1992,131.5625
"Nondurables less food, beverages, and apparel",1993,133.45
"Nondurables less food, beverages, and apparel",1994,133.796875
"Nondurables less food, beverages, and apparel",1995,136.465625
"Nondurables less food, beverages, and apparel",1996,142.246875
"Nondurables less food, beverages, and apparel",1997,143.139393939
"Nondurables less food, beverages, and apparel",1998,127.010416667
"Nondurables less food, beverages, and apparel",1999,135.491666667
"Nondurables less food, beverages, and apparel",2000,150.30625
"Nondurables less food, beverages, and apparel",2001,151.3625
"Nondurables less food, beverages, and apparel",2002,150.208333333
"Nondurables less food, beverages, and apparel",2003,158.8
"Nondurables less food, beverages, and apparel",2004,170.660416667
"Nondurables less food, beverages, and apparel",2005,188.2875
"Nondurables less food, beverages, and apparel",2006,201.083333333
"Nondurables less food, beverages, and apparel",2007,209.943333333
"Nondurables less food, beverages, and apparel",2008,230.9555625
"Nondurables less food, beverages, and apparel",2009,203.821125
"Nondurables less food, beverages, and apparel",2010,221.4935625
